provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
PowerShellCore	7942	1	NoneTobeusedwhenoperationisjustexecutingamethod7942_V1(UnicodeString ClassName, UnicodeString MethodName, UnicodeString WorkflowGuid, UnicodeString Message, UnicodeString JobData, UnicodeString ActivityName, UnicodeString ActivityGuid, UnicodeString Parameters)	Tobeusedwhenoperationisjustexecutingamethod	Cmdlets	None	Informational		
PowerShellCore	8193	1	ConnectOBEUSEDWHENANOBJECTISCONSTRUCTEDobeusedwhenanobjectisconstructed_V1(UnicodeString param1)	tobeusedwhenanobjectisconstructed	Runspace	Connect	Verbose		
PowerShellCore	8194	1	ConnectOBEUSEDWHENANOBJECTISCONSTRUCTEDobeusedwhenanobjectisconstructed8194_V1(UnicodeString InstanceId, UnicodeString MaxRunspaces, UnicodeString MinRunspaces)	tobeusedwhenanobjectisconstructed	Runspace	Connect	Verbose		
PowerShellCore	8195	1	ConnectOpen(async)_V1()	Open(async)	Runspace	Connect	Verbose		
PowerShellCore	8196	1	ConnectOpen(async)8196_V1()	Open(async)	Runspace	Connect	Verbose		
PowerShellCore	8197	1	ConnectOpen(async)8197_V1(UnicodeString param1)	Open(async)	Runspace	Connect	Verbose		
PowerShellCore	8198	1	ConnectOpen(async)8198_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Open(async)	Runspace	Connect	Verbose		
PowerShellCore	12033	1	ConnectTobeusedwhenoperationisjustexecutingamethod12033_V1(UnicodeString param1)	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Verbose		
PowerShellCore	12034	1	ConnectTobeusedwhenoperationisjustexecutingamethod12034_V1(UnicodeString param1)	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Verbose		
PowerShellCore	12035	1	ConnectTobeusedwhenoperationisjustexecutingamethod12035_V1(UnicodeString param1)	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Verbose		
PowerShellCore	12036	1	ConnectTobeusedwhenoperationisjustexecutingamethod12036_V1(UnicodeString param1)	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Verbose		
PowerShellCore	12037	1	ConnectTobeusedwhenoperationisjustexecutingamethod12037_V1()	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Informational		
PowerShellCore	12038	1	ConnectTobeusedwhenoperationisjustexecutingamethod12038_V1(UnicodeString uri, UnicodeString shell, UnicodeString userName, UnicodeString opentimeout, UnicodeString idletimeout, UnicodeString canceltimeout, UInt32 auth, UnicodeString thumbPrint, UnicodeString redircount, UnicodeString recvdDataSize, UnicodeString recvdObjSize)	Tobeusedwhenoperationisjustexecutingamethod	Runspace	Connect	Informational		
PowerShellCore	12039	1	ConnectOpen(async)12039_V1()	Open(async)	Runspace	Connect	Verbose		
PowerShellCore	24577	1	PowerShellISEOperation_V1(UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24578	1	PowerShellISEOperation24578_V1(UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24579	1	PowerShellISEOperation24579_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24580	1	PowerShellISEOperation24580_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24581	1	PowerShellISEOperation24581_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24582	1	PowerShellISEOperation24582_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24583	1	PowerShellISEOperation24583_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24584	1	PowerShellISEOperation24584_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24592	1	PowerShellISEOperation24592_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24593	1	None_V1()			None	Informational		
PowerShellCore	24594	1	PowerShellISEOperation24594_V1()			PowerShellISEOperation	Informational		
PowerShellCore	24595	1	PowerShellISEOperation24595_V1(Int32 CurrentLine, UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24596	1	PowerShellISEOperation24596_V1(Int32 CurrentLine, UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24597	1	PowerShellISEOperation24597_V1(Int32 CurrentLine, UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24598	1	PowerShellISEOperation24598_V1(Int32 CurrentLine, UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	24599	1	PowerShellISEOperation24599_V1(Int32 CurrentLine, UnicodeString FileName)			PowerShellISEOperation	Informational		
PowerShellCore	28673	1	SerializeordeserializeremotingpayloadRehydration_V1(UnicodeString DeserializedType, UnicodeString CastedToType, UnicodeString RehydratedType)	Rehydration	Serializer	Serializeordeserializeremotingpayload	Verbose		
PowerShellCore	28674	1	SerializeordeserializeremotingpayloadRehydration28674_V1(UnicodeString DeserializedType, UnicodeString CastedToType, UnicodeString TypeCastException, UnicodeString TypeCastInnerException)	Rehydration	Serializer	Serializeordeserializeremotingpayload	Error		
PowerShellCore	28675	1	SerializeordeserializeremotingpayloadSerializationsettings_V1(UnicodeString SerializedType, Int32 OriginalDepth, Int32 OverridenDepth, Int32 CurrentDepthBelowTopLevel)	Serializationsettings	Serializer	Serializeordeserializeremotingpayload	Verbose		
PowerShellCore	28676	1	SerializeordeserializeremotingpayloadSerializationsettings28676_V1(UnicodeString SerializedType, UInt32 OverridenMode)	Serializationsettings	Serializer	Serializeordeserializeremotingpayload	Verbose		
PowerShellCore	28677	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised_V1(UnicodeString PropertyName, UnicodeString PropertyOwnerType, UnicodeString GetterScript)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Warning		
PowerShellCore	28678	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28678_V1(UnicodeString PropertyName, UnicodeString PropertyOwnerType, UnicodeString Exception, UnicodeString InnerException)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Warning		
PowerShellCore	28679	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28679_V1(UnicodeString TypeBeingEnumerated, UnicodeString Exception)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Warning		
PowerShellCore	28680	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28680_V1(UnicodeString Type, UnicodeString Exception)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Warning		
PowerShellCore	28682	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28682_V1(UnicodeString TypeOfObjectAtMaxDepth, UnicodeString PropertyNameAtMaxDepth, Int32 Depth)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Error		
PowerShellCore	28683	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28683_V1(Int32 LineNumber, Int32 LinePosition, UnicodeString Exception)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Error		
PowerShellCore	28684	1	SerializeordeserializeremotingpayloadTobeusedwhenanexceptionisraised28684_V1(UnicodeString TypeOfObjectWithMissingProperty, UnicodeString PropertyName)	Tobeusedwhenanexceptionisraised	Serializer	Serializeordeserializeremotingpayload	Warning		
PowerShellCore	32769	1	task_0Receive(Async)_V1(UnicodeString Runspace_InstanceId, UnicodeString PowerShell_InstanceId, UInt32 Destination, UInt32 DataType, UInt32 TargetInterface)	Receive(Async)	Transport	task_0	Informational		
PowerShellCore	32775	1	task_0Open(async)_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Open(async)	Transport	task_0	Error		
PowerShellCore	32776	1	task_0Open(async)32776_V1(UnicodeString SessionId, UnicodeString PipelineId, UnicodeString ErrorCode, UnicodeString ErrorMessage, UnicodeString StackTrace)	Open(async)	Transport	task_0	Error		
PowerShellCore	32777	1	task_0Open(async)32777_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Open(async)	Transport	task_0	Error		
PowerShellCore	32784	1	task_0Open(async)32784_V1(UnicodeString SessionId, UnicodeString PipelineId, UnicodeString ErrorCode, UnicodeString ErrorMessage, UnicodeString StackTrace)	Open(async)	Transport	task_0	Error		
PowerShellCore	32785	1	task_0ONNECTonnect_V1(UnicodeString param1)	connect	Transport	task_0	Informational		
PowerShellCore	32786	1	task_0ONNECTonnect32786_V1(UnicodeString param1)	connect	Transport	task_0	Informational		
PowerShellCore	32787	1	task_0Disconnect_V1(UnicodeString param1)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32788	1	task_0Disconnect32788_V1(UnicodeString param1)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32789	1	task_0Send(Async)_V1(UnicodeString SessionId, UnicodeString PipelineId, UnicodeString DataSize)	Send(Async)	Transport	task_0	Informational		
PowerShellCore	32790	1	task_0Send(Async)32790_V1(UnicodeString SessionId, UnicodeString PipelineId)	Send(Async)	Transport	task_0	Informational		
PowerShellCore	32791	1	task_0Receive(Async)32791_V1(UnicodeString SessionId, UnicodeString PipelineId)	Receive(Async)	Transport	task_0	Informational		
PowerShellCore	32792	1	task_0Receive(Async)32792_V1(UnicodeString SessionId, UnicodeString PipelineId, UnicodeString DataSize)	Receive(Async)	Transport	task_0	Informational		
PowerShellCore	32793	1	task_0ONNECTonnect32793_V1(UnicodeString SessionId, UnicodeString PipelineId)	connect	Transport	task_0	Informational		
PowerShellCore	32800	1	task_0ONNECTonnect32800_V1(UnicodeString SessionId, UnicodeString PipelineId)	connect	Transport	task_0	Informational		
PowerShellCore	32801	1	task_0Disconnect32801_V1(UnicodeString SessionId, UnicodeString PipelineId)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32802	1	task_0Disconnect32802_V1(UnicodeString SessionId, UnicodeString PipelineId)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32803	1	task_0Disconnect32803_V1(UnicodeString SessionId, UnicodeString PipelineId, UnicodeString SignalCode)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32804	1	task_0Disconnect32804_V1(UnicodeString SessionId, UnicodeString PipelineId)	Disconnect	Transport	task_0	Informational		
